Rv_ID,is_sdr,Function,groups,redox_enzyme,function_redox_,UK_score_4
Rv3394c,0.0,DNA polymerase-like protein PA0670,0.0,0.0,,0.0
Rv3395A,0.0,PROBABLE MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3395c,0.0,,0.0,0.0,,0.0
Rv3396c,0.0,GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2),0.0,1.0,Involved in GMP biosynthesis [catalytic activity: ATP + xanthosine 5'-phosphate + L-glutamine + H(2)O = AMP + pyrophosphate + GMP + L-glutamate].,0.0
Rv3397c,0.0,Phytoene synthase (EC 2.5.1.32),0.0,0.0,,0.0
Rv3398c,0.0,Dimethylallyltransferase (EC 2.5.1.1); Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10); Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29),0.0,0.0,,0.0
Rv3399,0.0,O-Methyltransferase involved in polyketide biosynthesis,0.0,0.0,,0.0
Rv3400,0.0,Trehalose-6-phosphate phosphatase (EC 3.1.3.12),0.0,0.0,,0.0
Rv3401,0.0,Maltose phosphorylase (EC 2.4.1.8) / Trehalose phosphorylase (EC 2.4.1.64),0.0,0.0,,0.0
Rv3402c,0.0,DegT/DnrJ/EryC1 family protein,0.0,0.0,,0.0
Rv3403c,0.0,"Zn-dependent hydrolases, including glyoxylases",0.0,1.0,Unknown,4.0
Rv3404c,0.0,Methionyl-tRNA formyltransferase,0.0,0.0,,0.0
Rv3405c,0.0,"Transcriptional regulator, TetR family",0.0,0.0,,0.0
Rv3406,0.0,Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17),0.0,0.0,,0.0
Rv3407,0.0,,0.0,0.0,,0.0
Rv3408,0.0,,0.0,0.0,,0.0
Rv3409c,0.0,Cholesterol oxidase (EC 1.1.3.6),0.0,1.0,Involved in cholesterol metabolism [catalytic activity: cholesterol + O(2) = cholest-4-en-3-one + H(2)O(2)].,0.0
Rv3410c,0.0,Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205),0.0,0.0,,0.0
Rv3411c,0.0,Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205),0.0,0.0,,0.0
Rv3412,0.0,,0.0,0.0,,0.0
Rv3413c,0.0,,0.0,0.0,,0.0
Rv3414c,0.0,RNA polymerase sigma-70 factor,0.0,0.0,,0.0
Rv3415c,0.0,,0.0,0.0,,0.0
Rv3416,0.0,Sporulation regulatory protein WhiD,0.0,0.0,,0.0
Rv3417c,0.0,Heat shock protein 60 family chaperone GroEL,0.0,0.0,,0.0
Rv3418c,0.0,Heat shock protein 60 family co-chaperone GroES,0.0,0.0,,0.0
Rv3419c,0.0,"YgjD/Kae1/Qri7 family, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA",0.0,0.0,,0.0
Rv3420c,0.0,Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-),0.0,0.0,,0.0
Rv3421c,0.0,"Inactive homolog of metal-dependent proteases, putative molecular chaperone",0.0,0.0,,0.0
Rv3422c,0.0,"ATPase YjeE, predicted to have essential role in cell wall biosynthesis",0.0,0.0,,0.0
Rv3423c,0.0,Alanine racemase (EC 5.1.1.1),0.0,0.0,,0.0
Rv3424c,0.0,,0.0,0.0,,0.0
Rv3425,0.0,PPE family protein,0.0,0.0,,0.0
Rv3426,0.0,PPE family protein,0.0,0.0,,0.0
Rv3427c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv3428c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv3429,0.0,PPE family protein,0.0,0.0,,0.0
Rv3430c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv3431c,0.0,Transposase,0.0,0.0,,0.0
Rv3432c,0.0,Glutamate decarboxylase (EC 4.1.1.15),0.0,0.0,,0.0
Rv3433c,0.0,NAD(P)HX epimerase / NAD(P)HX dehydratase,0.0,1.0,Function unknown,4.0
Rv3434c,0.0,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3435c,0.0,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3436c,0.0,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),0.0,0.0,,0.0
Rv3437,0.0,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3438,0.0,,0.0,0.0,,0.0
Rv3439c,0.0,Conserved alanine and proline rich protein,0.0,0.0,,0.0
Rv3440c,0.0,,0.0,0.0,,0.0
Rv3441c,0.0,Phosphoglucosamine mutase (EC 5.4.2.10),0.0,0.0,,0.0
Rv3442c,0.0,SSU ribosomal protein S9p (S16e),0.0,0.0,,0.0
Rv3443c,0.0,LSU ribosomal protein L13p (L13Ae),0.0,0.0,,0.0
Rv3444c,0.0,probable secreted protein,0.0,0.0,,0.0
Rv3445c,0.0,ESAT-6 like protein EsxU,0.0,0.0,,0.0
Rv3446c,0.0,Type VII secretion-associated protein,0.0,0.0,,0.0
Rv3447c,0.0,FtsK/SpoIIIE family protein,0.0,0.0,,0.0
Rv3448,0.0,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3449,0.0,subtilase family protein,0.0,0.0,,0.0
Rv3450c,0.0,PROBABLE CONSERVED MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3451,0.0,"serine esterase, cutinase family",0.0,0.0,,0.0
Rv3452,0.0,"serine esterase, cutinase family",0.0,0.0,,0.0
Rv3453,0.0,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3454,0.0,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3455c,0.0,tRNA pseudouridine synthase A (EC 4.2.1.70),0.0,0.0,,0.0
Rv3456c,0.0,LSU ribosomal protein L17p,0.0,0.0,,0.0
Rv3457c,0.0,DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6),0.0,0.0,,0.0
Rv3458c,0.0,SSU ribosomal protein S4p (S9e),0.0,0.0,,0.0
Rv3459c,0.0,SSU ribosomal protein S11p (S14e),0.0,0.0,,0.0
Rv3460c,0.0,SSU ribosomal protein S13p (S18e),0.0,0.0,,0.0
Rv3461c,0.0,LSU ribosomal protein L36p,0.0,0.0,,0.0
Rv3462c,0.0,Translation initiation factor 1,0.0,0.0,,0.0
Rv3463,0.0,"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases",0.0,1.0,Function unknown,2.0
Rv3464,0.0,"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",0.0,1.0,Involved in dTDP-L-rhamnose biosynthesis [catalytic activity: dTDP-glucose = dTDP-4-dehydro-6-deoxy-D-glucose + H(2)O].,0.0
Rv3465,0.0,"dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)",0.0,0.0,,0.0
Rv3466,0.0,,0.0,0.0,,0.0
Rv3467,0.0,Partial REP13E12 repeat protein,0.0,0.0,,0.0
Rv3468c,0.0,UDP-glucose 4-epimerase (EC 5.1.3.2),0.0,1.0,Possibly involved in dTDP-L-rhamnose biosynthesis [catalytic activity: dTDP-glucose = dTDP-4-dehydro-6-deoxy-D-glucose + H(2)O].,1.0
Rv3469c,0.0,4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.-),0.0,0.0,,0.0
Rv3470c,0.0,Acetohydroxy acid synthase,0.0,1.0,Involved in valine and isoleucine biosynthesis (at the first step) [catalytic activity: 2-acetolactate + CO(2) = 2-pyruvate].,0.0
Rv3471c,0.0,Mannose-6-phosphate isomerase,0.0,0.0,,0.0
Rv3472,0.0,,0.0,0.0,,0.0
Rv3473c,0.0,Peroxidase BpoA,0.0,0.0,,0.0
Rv3474,0.0,Mobile element protein,0.0,0.0,,0.0
Rv3475,0.0,Mobile element protein,0.0,0.0,,0.0
Rv3476c,0.0,dicarboxylic acid transporter PcaT,0.0,0.0,,0.0
Rv3477,0.0,PE family protein,0.0,0.0,,0.0
Rv3478,0.0,PPE family protein,0.0,0.0,,0.0
Rv3479,0.0,POSSIBLE TRANSMEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3480c,0.0,Wax ester synthase/acyl-CoA:diacylglycerol acyltransferase,0.0,0.0,,0.0
Rv3481c,0.0,PROBABLE INTEGRAL MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3482c,0.0,PROBABLE CONSERVED MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3483c,0.0,Lipoprotein LppP/LprE,0.0,0.0,,0.0
Rv3484,0.0,"Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily A1 (as in PMID19099556)",0.0,0.0,,0.0
Rv3485c,1.0,short chain dehydrogenase,4.0,1.0,Function unknown; supposed to be involved in cellular metabolism.,3.0
Rv3486,0.0,DoxX family protein,0.0,0.0,,0.0
Rv3487c,0.0,putative esterase,0.0,0.0,,0.0
Rv3488,0.0,"Transcriptional regulator, PadR family",0.0,0.0,,0.0
Rv3489,0.0,,0.0,0.0,,0.0
Rv3490,0.0,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15)",0.0,0.0,,0.0
Rv3491,0.0,,0.0,0.0,,0.0
Rv3492c,0.0,MCE-associated transmembrane protein,0.0,0.0,,0.0
Rv3493c,0.0,MCE-associated alanine and valine rich protein,0.0,0.0,,0.0
Rv3494c,0.0,MCE-family protein Mce1F,0.0,0.0,,0.0
Rv3495c,0.0,MCE-family lipoprotein LprK (MCE-family lipoprotein Mce1e),0.0,0.0,,0.0
Rv3496c,0.0,MCE-family protein Mce1D,0.0,0.0,,0.0
Rv3497c,0.0,MCE-family protein Mce1C,0.0,0.0,,0.0
Rv3498c,0.0,MCE-family protein Mce1B,0.0,0.0,,0.0
Rv3499c,0.0,MCE-family protein Mce1A,0.0,0.0,,0.0
Rv3500c,0.0,,0.0,0.0,,0.0
Rv3501c,0.0,,0.0,0.0,,0.0
Rv3502c,1.0,Probable short-chain type dehydrogenase/reductase (EC 1.-.-.-),4.0,1.0,Function unknown; supposed involvement in cellular metabolism. Predicted to be involved in lipid catabolism.,3.0
Rv3503c,0.0,Ferredoxin,0.0,0.0,,0.0
Rv3504,0.0,FadE30,0.0,0.0,,0.0
Rv3505,0.0,"Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.99.2)",0.0,0.0,,0.0
Rv3506,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv3507,0.0,,0.0,0.0,,0.0
Rv3508,0.0,PE-PGRS virulence associated protein,0.0,0.0,,0.0
Rv3509c,0.0,COG0028: Thiamine pyrophosphate-requiring enzymes,0.0,0.0,,0.0
Rv3510c,0.0,PROBABLE ANTIBIOTIC-RESISTANCE PROTEIN,0.0,0.0,,0.0
Rv3511,0.0,PE-PGRS virulence associated protein,0.0,0.0,,0.0
Rv3512,0.0,PE-PGRS virulence associated protein,0.0,0.0,,0.0
Rv3513c,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv3514,0.0,,0.0,0.0,,0.0
Rv3515c,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv3516,0.0,Enoyl-CoA hydratase (EC 4.2.1.17),0.0,0.0,,0.0
Rv3517,0.0,,0.0,0.0,,0.0
Rv3518c,0.0,putative cytochrome P450 hydroxylase,0.0,0.0,,0.0
Rv3519,0.0,Acetoacetate decarboxylase family protein,0.0,0.0,,0.0
Rv3520c,0.0,Coenzyme F420-dependent oxidoreductase,0.0,1.0,Function unknown; probably involved in cellular metabolism.,2.0
Rv3521,0.0,,0.0,0.0,,0.0
Rv3522,0.0,Lipid-transfer protein,0.0,0.0,,0.0
Rv3523,0.0,3-ketoacyl-CoA thiolase,0.0,0.0,,0.0
Rv3524,0.0,Serine/threonine protein kinase (EC 2.7.11.1),0.0,0.0,,0.0
Rv3525c,0.0,"carbonic anhydrase, family 3",0.0,0.0,,0.0
Rv3526,0.0,Terminal oxygenase KshA,0.0,0.0,,0.0
Rv3527,0.0,,0.0,0.0,,0.0
Rv3528c,0.0,,0.0,0.0,,0.0
Rv3529c,0.0,,0.0,0.0,,0.0
Rv3530c,1.0,Short-chain dehydrogenase/reductase SDR,4.0,1.0,Function unknown; probably involved in cellular metabolism.,3.0
Rv3531c,0.0,,0.0,0.0,,0.0
Rv3532,0.0,PPE family protein,0.0,0.0,,0.0
Rv3533c,0.0,PPE family protein,0.0,0.0,,0.0
Rv3534c,0.0,4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.-),0.0,0.0,,0.0
Rv3535c,0.0,"Acetaldehyde dehydrogenase, acetylating, (EC 1.2.1.10) in gene cluster for degradation of phenols, cresols, catechol",0.0,1.0,"Supposed involvement in one, or several, catabolic pathways [catalytic activity: acetaldehyde + CoA + NAD(+) = acetyl-CoA + NADH]. Predicted to be involved in lipid catabolism.",0.0
Rv3536c,0.0,2-keto-4-pentenoate hydratase (EC 4.2.1.-),0.0,0.0,,0.0
Rv3537,0.0,3-oxosteroid 1-dehydrogenase (EC 1.3.99.4),0.0,1.0,Function unknown; probably involved in cellular metabolism. Predicted to be involved in lipid catabolism.,1.0
Rv3538,0.0,Enoyl-CoA hydratase,0.0,0.0,,0.0
Rv3539,0.0,PPE family protein,0.0,0.0,,0.0
Rv3540c,0.0,Lipid carrier protein IgrF,0.0,0.0,,0.0
Rv3541c,0.0,Enoyl coenzyme A hydratase IgrE,0.0,0.0,,0.0
Rv3542c,0.0,Conserved protein IgrD,0.0,0.0,,0.0
Rv3543c,0.0,Probable acyl-CoA dehydrogenase FadE29 (EC 1.3.99.-); Acyl-CoA dehydrogenase IgrC,0.0,0.0,,0.0
Rv3544c,0.0,Probable acyl-CoA dehydrogenase FadE28 (EC 1.3.99.-); Acyl-CoA dehydrogenase IgrB,0.0,0.0,,0.0
Rv3545c,0.0,Putative cytochrome P450 125 (EC 1.14.-.-); Putative cytochrome P450 IgrA,0.0,0.0,,0.0
Rv3546,0.0,Probable acetyl-CoA acetyltransferase FadA5 (EC 2.3.1.9),0.0,0.0,,0.0
Rv3547,0.0,Putative uncharacterized protein BCG_3611,0.0,1.0,"Function unknown. Converts bicyclic nitroimidazole drug candidate pa-824 to three metabolites, generating NO.",3.0
Rv3548c,1.0,,4.0,1.0,Function unknown; supposed involvement in cellular metabolism.,3.0
Rv3549c,1.0,Probable short-chain type dehydrogenase/reductase (EC 1.-.-.-),4.0,1.0,Function unknown; supposed involvement in cellular metabolism.,3.0
Rv3550,0.0,Probable enoyl-CoA hydratase EchA20 (EC 4.2.1.17),0.0,0.0,,0.0
Rv3551,0.0,Putative CoA-transferase subunit alpha Rv3551/MT3655 (EC 2.8.3.-),0.0,0.0,,0.0
Rv3552,0.0,Putative CoA-transferase subunit beta Rv3552/MT3656 (EC 2.8.3.-),0.0,0.0,,0.0
Rv3553,0.0,2-nitropropane dioxygenase (EC 1.13.11.32),0.0,0.0,,0.0
Rv3554,0.0,Possible electron transfer protein FdxB (EC 1.-.-.-),0.0,1.0,Function unknown; C-terminus probably involved in electron transfer in one or several metabolic reactions.,1.0
Rv3555c,0.0,Putative uncharacterized protein BCG_3619c,0.0,0.0,,0.0
Rv3556c,0.0,Probable acetyl-CoA acetyltransferase FadA6 (EC 2.3.1.9),0.0,0.0,,0.0
Rv3557c,0.0,"Transcriptional factor in putative operon for degradation of branched-chain alkanes, nitroalkanes and may be also cyclic ketones, alkenoic acids",0.0,0.0,,0.0
Rv3558,0.0,PPE family protein,0.0,0.0,,0.0
Rv3559c,1.0,3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100),4.0,1.0,Function unknown; probably involved in cellular metabolism.,3.0
Rv3560c,0.0,FadE30,0.0,0.0,,0.0
Rv3561,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv3562,0.0,"Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.99.2)",0.0,0.0,,0.0
Rv3563,0.0,"Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.99.2)",0.0,0.0,,0.0
Rv3564,0.0,"Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.99.2)",0.0,0.0,,0.0
Rv3565,0.0,Valine--pyruvate aminotransferase (EC 2.6.1.66),0.0,0.0,,0.0
Rv3566A,0.0,,0.0,0.0,,0.0
Rv3566c,0.0,Arylamine N-acetyltransferase (EC 2.3.1.5),0.0,0.0,,0.0
Rv3567c,0.0,Nitrilotriacetate monooxygenase component B (EC 1.14.13.-),0.0,1.0,Function unknown; probably involved in cellular metabolism. Predicted to be involved in lipid catabolism.,3.0
Rv3568c,0.0,"2,3-dihydroxybiphenyl 1,2-dioxygenase",0.0,0.0,,0.0
Rv3569c,0.0,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase (EC 3.7.1.-)",0.0,0.0,,0.0
Rv3570c,0.0,POSSIBLE OXIDOREDUCTASE,0.0,0.0,,0.0
Rv3571,0.0,"Phenylacetate-CoA oxygenase/reductase, PaaK subunit",0.0,1.0,Predicted to be involved in lipid catabolism,0.0
Rv3571,0.0,"Phenylacetate-CoA oxygenase/reductase, PaaK subunit",0.0,1.0,Predicted to be involved in lipid catabolism,0.0
Rv3571,0.0,"Phenylacetate-CoA oxygenase/reductase, PaaK subunit",0.0,1.0,Predicted to be involved in lipid catabolism,0.0
Rv3572,0.0,,0.0,0.0,,0.0
Rv3573c,0.0,Acyl-CoA dehydrogenase (EC 1.3.99.-),0.0,0.0,,0.0
Rv3574,0.0,"Transcriptional regulator kstR (Rv3574), TetR family",0.0,0.0,,0.0
Rv3575c,0.0,"Transcriptional regulator, LacI family",0.0,0.0,,0.0
Rv3576,0.0,Serine/threonine protein kinase (EC 2.7.11.1),0.0,0.0,,0.0
Rv3577,0.0,Zn-dependent hydrolases of the beta-lactamase fold,0.0,0.0,,0.0
Rv3578,0.0,Arsenic efflux pump protein,0.0,0.0,,0.0
Rv3579c,0.0,23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-),0.0,0.0,,0.0
Rv3580c,0.0,Cysteinyl-tRNA synthetase (EC 6.1.1.16),0.0,0.0,,0.0
Rv3581c,0.0,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)",0.0,0.0,,0.0
Rv3582c,0.0,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60),0.0,0.0,,0.0
Rv3583c,0.0,CarD-like transcriptional regulator,0.0,0.0,,0.0
Rv3584,0.0,Lipoprotein LpqE,0.0,0.0,,0.0
Rv3585,0.0,DNA repair protein RadA,0.0,0.0,,0.0
Rv3586,0.0,DNA integrity scanning protein disA,0.0,0.0,,0.0
Rv3587c,0.0,,0.0,0.0,,0.0
Rv3588c,0.0,Carbonic anhydrase (EC 4.2.1.1),0.0,0.0,,0.0
Rv3589,0.0,A/G-specific adenine glycosylase (EC 3.2.2.-),0.0,0.0,,0.0
Rv3590c,0.0,PE-PGRS virulence associated protein,0.0,0.0,,0.0
Rv3591c,0.0,PUTATIVE HYDROLASE,0.0,0.0,,0.0
Rv3592,0.0,Antibiotic biosynthesis monooxygenase,0.0,0.0,,0.0
Rv3593,0.0,Beta-lactamase (EC 3.5.2.6),0.0,0.0,,0.0
Rv3594,0.0,Phage endolysin,0.0,0.0,,0.0
Rv3595c,0.0,PE_PGRS family protein,0.0,0.0,,0.0
Rv3596c,0.0,"ATP-dependent Clp protease, ATP-binding subunit ClpC / Negative regulator of genetic competence clcC/mecB",0.0,0.0,,0.0
Rv3597c,0.0,Histone protein Lsr2,0.0,0.0,,0.0
Rv3598c,0.0,Lysyl-tRNA synthetase (class II) (EC 6.1.1.6),0.0,0.0,,0.0
Rv3599c,0.0,,0.0,0.0,,0.0
Rv3600c,0.0,"Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)",0.0,0.0,,0.0
Rv3601c,0.0,Aspartate 1-decarboxylase (EC 4.1.1.11),0.0,0.0,,0.0
Rv3602c,0.0,Pantoate--beta-alanine ligase (EC 6.3.2.1),0.0,0.0,,0.0
Rv3603c,0.0,,0.0,1.0,Function unknown,4.0
Rv3604c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv3605c,0.0,FIG027937: secreted protein,0.0,0.0,,0.0
Rv3606c,0.0,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3),0.0,0.0,,0.0
Rv3607c,0.0,Dihydroneopterin aldolase (EC 4.1.2.25),0.0,0.0,,0.0
Rv3608c,0.0,Dihydropteroate synthase (EC 2.5.1.15),0.0,0.0,,0.0
Rv3609c,0.0,GTP cyclohydrolase I (EC 3.5.4.16) type 1,0.0,0.0,,0.0
Rv3610c,0.0,Cell division protein FtsH (EC 3.4.24.-),0.0,0.0,,0.0
Rv3611,0.0,,0.0,0.0,,0.0
Rv3612c,0.0,,0.0,0.0,,0.0
Rv3613c,0.0,,0.0,0.0,,0.0
Rv3614c,0.0,ESX-1 secretion system protein (Rv3614c),0.0,0.0,,0.0
Rv3615c,0.0,Highly immunodominant RD1 (Region of Difference 1)-dependent secreted antigen specific for Mycobacterium tuberculosis infection,0.0,0.0,,0.0
Rv3616c,0.0,ESX-1 secretion system protein (Rv3616c),0.0,0.0,,0.0
Rv3617,0.0,Epoxide hydrolase (EC 3.3.2.9),0.0,0.0,,0.0
Rv3618,0.0,"Limonene 1,2-monooxygenase",0.0,0.0,,0.0
Rv3619c,0.0,ESAT-6-like protein EsxL,0.0,0.0,,0.0
Rv3620c,0.0,ESAT-6-like protein EsxK,0.0,0.0,,0.0
Rv3621c,0.0,PPE family protein,0.0,0.0,,0.0
Rv3622c,0.0,PE family protein,0.0,0.0,,0.0
Rv3623,0.0,Lipoprotein LpqG,0.0,0.0,,0.0
Rv3624c,0.0,Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8),0.0,0.0,,0.0
Rv3625c,0.0,tRNA(Ile)-lysidine synthetase,0.0,0.0,,0.0
Rv3626c,0.0,,0.0,1.0,Function unknown,4.0
Rv3627c,0.0,D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4),0.0,0.0,,0.0
Rv3628,0.0,Inorganic pyrophosphatase (EC 3.6.1.1),0.0,0.0,,0.0
Rv3629c,0.0,Integral membrane protein,0.0,0.0,,0.0
Rv3630,0.0,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3631,0.0,Dolichol-phosphate mannosyltransferase (EC 2.4.1.83) in lipid-linked oligosaccharide synthesis cluster,0.0,0.0,,0.0
Rv3632,0.0,"Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage",0.0,0.0,,0.0
Rv3633,0.0,Protein involved in biosynthesis of mitomycin antibiotics/polyketide fumonisin,0.0,0.0,,0.0
Rv3634c,0.0,UDP-glucose 4-epimerase (EC 5.1.3.2),0.0,1.0,Involved in galactofuranosyl biosynthesis: converts UDO-GlcP to UDP-GalP [catalytic activity: UDP-glucopyranose = UDP-galactopyranose].,0.0
Rv3635,0.0,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3636,0.0,putative transposase,0.0,0.0,,0.0
Rv3637,0.0,Mobile element protein,0.0,0.0,,0.0
Rv3638,0.0,Mobile element protein,0.0,0.0,,0.0
Rv3639c,0.0,,0.0,0.0,,0.0
Rv3640c,0.0,Transposase,0.0,0.0,,0.0
Rv3641c,0.0,Cell filamentation protein Fic,0.0,0.0,,0.0
Rv3642c,0.0,,0.0,0.0,,0.0
Rv3643,0.0,,0.0,0.0,,0.0
Rv3644c,0.0,DNA polymerase III delta prime subunit (EC 2.7.7.7),0.0,0.0,,0.0
Rv3645,0.0,Adenylate cyclase (EC 4.6.1.1),0.0,0.0,,0.0
Rv3646c,0.0,DNA topoisomerase I (EC 5.99.1.2),0.0,0.0,,0.0
Rv3647c,0.0,,0.0,0.0,,0.0
Rv3648c,0.0,Cold shock protein CspA,0.0,0.0,,0.0
Rv3649,0.0,ATP-dependent helicase,0.0,0.0,,0.0
Rv3650,0.0,PE-PGRS FAMILY PROTEIN,0.0,0.0,,0.0
Rv3651,0.0,,0.0,0.0,,0.0
Rv3652,0.0,,0.0,0.0,,0.0
Rv3653,0.0,PE family protein,0.0,0.0,,0.0
Rv3654c,0.0,,0.0,0.0,,0.0
Rv3655c,0.0,,0.0,0.0,,0.0
Rv3656c,0.0,,0.0,0.0,,0.0
Rv3657c,0.0,FIG054221: Possible conserved alanine rich membrane protein,0.0,0.0,,0.0
Rv3658c,0.0,FIG016317: Probable conserved transmembrane protein,0.0,0.0,,0.0
Rv3659c,0.0,"Flp pilus assembly protein, ATPase CpaF",0.0,0.0,,0.0
Rv3660c,0.0,Septum site-determining protein MinD @ possible CpaE,0.0,0.0,,0.0
Rv3661,0.0,Phosphoserine phosphatase (EC 3.1.3.3),0.0,0.0,,0.0
Rv3662c,0.0,Dipeptide transport ATP-binding protein DppD (TC 3.A.1.5.2),0.0,0.0,,0.0
Rv3663c,0.0,Dipeptide transport ATP-binding protein DppD (TC 3.A.1.5.2),0.0,0.0,,0.0
Rv3664c,0.0,Dipeptide transport system permease protein DppC (TC 3.A.1.5.2),0.0,0.0,,0.0
Rv3665c,0.0,Dipeptide transport system permease protein DppB (TC 3.A.1.5.2),0.0,0.0,,0.0
Rv3666c,0.0,"Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)",0.0,0.0,,0.0
Rv3667,0.0,Acetyl-coenzyme A synthetase (EC 6.2.1.1),0.0,0.0,,0.0
Rv3668c,0.0,Protease,0.0,0.0,,0.0
Rv3669,0.0,,0.0,0.0,,0.0
Rv3670,0.0,Epoxide hydrolase (EC 3.3.2.9),0.0,0.0,,0.0
Rv3671c,0.0,putative serine protease,0.0,0.0,,0.0
Rv3672c,0.0,Hypothetical nudix hydrolase YeaB,0.0,0.0,,0.0
Rv3673c,0.0,Possible membrane-anchored thioredoxin-like protein,0.0,0.0,,0.0
Rv3674c,0.0,Endonuclease III (EC 4.2.99.18),0.0,0.0,,0.0
Rv3675,0.0,POSSIBLE MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv3676,0.0,cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,0.0,0.0,,0.0
Rv3677c,0.0,"FIG146518: Zn-dependent hydrolases, including glyoxylases",0.0,0.0,,0.0
Rv3678A,0.0,,0.0,0.0,,0.0
Rv3678c,0.0,,0.0,0.0,,0.0
Rv3679,0.0,Arsenical pump-driving ATPase (EC 3.6.3.16),0.0,0.0,,0.0
Rv3680,0.0,Arsenical pump-driving ATPase (EC 3.6.3.16),0.0,0.0,,0.0
Rv3681c,0.0,WhiB-type transcription regulator,0.0,0.0,,0.0
Rv3682,0.0,Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-),0.0,0.0,,0.0
Rv3683,0.0,putative secreted protein,0.0,0.0,,0.0
Rv3684,0.0,Cysteine synthase (EC 2.5.1.47),0.0,0.0,,0.0
Rv3685c,0.0,Probable cytochrome P450 137 cyp137 (EC 1.14.-.-),0.0,0.0,,0.0
Rv3686c,0.0,,0.0,0.0,,0.0
Rv3687c,0.0,Anti-sigma F factor antagonist (spoIIAA-2); Anti-sigma B factor antagonist RsbV,0.0,0.0,,0.0
Rv3688c,0.0,Transamidase GatB domain protein,0.0,0.0,,0.0
Rv3689,0.0,putative integral membrane protein,0.0,0.0,,0.0
Rv3690,0.0,PROBABLE CONSERVED MEMBRANE PROTEIN,0.0,0.0,,0.0
